day,year,rbp_eib,qap_eib,per_sector_pledge,network_pledge_fil,daily_issuance,circ_supply
1686,4.6160,2.1700,2.1700,1.17839573,82518142.27,43125.12,942079565.52
1687,4.6188,2.1700,2.1700,1.17843940,82524230.61,43113.27,942120678.79
1688,4.6215,2.1700,2.1700,1.17848306,82530313.57,43101.42,942161780.21
1689,4.6242,2.1700,2.1700,1.17852671,82536391.14,43089.57,942202869.78
1690,4.6270,2.1700,2.1700,1.17857036,82542463.35,43077.73,942243947.52
1691,4.6297,2.1700,2.1700,1.17861400,82548530.19,43065.89,942285013.41
1692,4.6324,2.1700,2.1700,1.17865763,82554591.68,43054.06,942326067.47
1693,4.6352,2.1700,2.1700,1.17870126,82560647.84,43042.23,942367109.70
1694,4.6379,2.1700,2.1700,1.17874489,82566698.65,43030.40,942408140.10
1695,4.6407,2.1700,2.1700,1.17878850,82572744.15,43018.58,942449158.68
1696,4.6434,2.1700,2.1700,1.17883211,82578784.33,43006.76,942490165.43
1697,4.6461,2.1700,2.1700,1.17887571,82584819.20,42994.94,942531160.38
1698,4.6489,2.1700,2.1700,1.17891931,82590848.78,42983.13,942572143.50
1699,4.6516,2.1700,2.1700,1.17896290,82596873.06,42971.32,942613114.83
1700,4.6543,2.1700,2.1700,1.17900648,82602892.07,42959.52,942654074.34
1701,4.6571,2.1700,2.1700,1.17905006,82608905.81,42947.71,942695022.05
1702,4.6598,2.1700,2.1700,1.17909363,82614914.28,42935.92,942735957.97
1703,4.6626,2.1700,2.1700,1.17913719,82620917.51,42924.12,942776882.09
1704,4.6653,2.1700,2.1700,1.17918074,82626915.49,42912.33,942817794.42
1705,4.6680,2.1700,2.1700,1.17922429,82632908.23,42900.54,942858694.97
1706,4.6708,2.1700,2.1700,1.17926784,82638895.75,42888.76,942899583.73
1707,4.6735,2.1700,2.1700,1.17931137,82644878.05,42876.98,942940460.71
1708,4.6762,2.1700,2.1700,1.17935490,82650855.14,42865.21,942981325.92
1709,4.6790,2.1700,2.1700,1.17939843,82656827.03,42853.43,943022179.35
1710,4.6817,2.1700,2.1700,1.17944194,82662793.73,42841.67,943063021.02
1711,4.6845,2.1700,2.1700,1.17948545,82668755.24,42829.90,943103850.92
1712,4.6872,2.1700,2.1700,1.17952896,82674711.59,42818.14,943144669.06
1713,4.6899,2.1700,2.1700,1.17957245,82680662.77,42806.38,943185475.44
1714,4.6927,2.1700,2.1700,1.17961594,82686608.79,42794.63,943226270.07
1715,4.6954,2.1700,2.1700,1.17965943,82692549.66,42782.88,943267052.95
1716,4.6982,2.1700,2.1700,1.17970290,82698485.39,42771.13,943307824.08
1717,4.7009,2.1700,2.1700,1.17974637,82704416.00,42759.39,943348583.47
1718,4.7036,2.1700,2.1700,1.17978984,82710341.48,42747.65,943389331.12
1719,4.7064,2.1700,2.1700,1.17983329,82716261.85,42735.91,943430067.03
1720,4.7091,2.1700,2.1700,1.17987674,82722177.11,42724.18,943470791.22
1721,4.7118,2.1700,2.1700,1.17992019,82728087.28,42712.45,943511503.67
1722,4.7146,2.1700,2.1700,1.17996362,82733992.36,42700.73,943552204.40
1723,4.7173,2.1700,2.1700,1.18000705,82739892.36,42689.01,943592893.41
1724,4.7201,2.1700,2.1700,1.18005048,82745787.29,42677.29,943633570.70
1725,4.7228,2.1700,2.1700,1.18009389,82751677.15,42665.58,943674236.28
1726,4.7255,2.1700,2.1700,1.18013730,82757561.96,42653.87,943714890.14
1727,4.7283,2.1700,2.1700,1.18018071,82763441.73,42642.16,943755532.31
1728,4.7310,2.1700,2.1700,1.18022410,82769316.46,42630.46,943796162.76
1729,4.7337,2.1700,2.1700,1.18026749,82775186.16,42618.76,943836781.52
1730,4.7365,2.1700,2.1700,1.18031087,82781050.85,42607.06,943877388.59
1731,4.7392,2.1700,2.1700,1.18035425,82786910.52,42595.37,943917983.96
1732,4.7420,2.1700,2.1700,1.18039762,82792765.18,42583.68,943958567.64
1733,4.7447,2.1700,2.1700,1.18044098,82798614.85,42572.00,943999139.64
1734,4.7474,2.1700,2.1700,1.18048433,82804459.54,42560.32,944039699.96
1735,4.7502,2.1700,2.1700,1.18052768,82810299.24,42548.64,944080248.60
1736,4.7529,2.1700,2.1700,1.18057102,82816133.98,42536.97,944120785.57
1737,4.7556,2.1700,2.1700,1.18061436,82821963.75,42525.30,944161310.86
1738,4.7584,2.1700,2.1700,1.18065768,82827788.57,42513.63,944201824.50
1739,4.7611,2.1700,2.1700,1.18070101,82833608.45,42501.97,944242326.46
1740,4.7639,2.1700,2.1700,1.18074432,82839423.38,42490.31,944282816.77
1741,4.7666,2.1700,2.1700,1.18078763,82845233.39,42478.65,944323295.43
1742,4.7693,2.1700,2.1700,1.18083093,82851038.48,42467.00,944363762.43
1743,4.7721,2.1700,2.1700,1.18087422,82856838.66,42455.35,944404217.78
1744,4.7748,2.1700,2.1700,1.18091751,82862633.93,42443.71,944444661.49
1745,4.7775,2.1700,2.1700,1.18096078,82868424.30,42432.07,944485093.56
1746,4.7803,2.1700,2.1700,1.18100406,82874209.79,42420.43,944525513.99
1747,4.7830,2.1700,2.1700,1.18104732,82879990.40,42408.80,944565922.78
1748,4.7858,2.1700,2.1700,1.18109058,82885766.13,42397.17,944606319.95
1749,4.7885,2.1700,2.1700,1.18113383,82891537.00,42385.54,944646705.49
1750,4.7912,2.1700,2.1700,1.18117708,82897303.02,42373.92,944687079.40
1751,4.7940,2.1700,2.1700,1.18122031,82903064.18,42362.30,944727441.70
1752,4.7967,2.1700,2.1700,1.18126354,82908820.51,42350.68,944767792.38
1753,4.7995,2.1700,2.1700,1.18130677,82914572.01,42339.07,944808131.45
1754,4.8022,2.1700,2.1700,1.18134998,82920318.68,42327.46,944848458.91
1755,4.8049,2.1700,2.1700,1.18139319,82926060.54,42315.86,944888774.76
1756,4.8077,2.1700,2.1700,1.18143640,82931797.59,42304.25,944929079.02
1757,4.8104,2.1700,2.1700,1.18147959,82937529.84,42292.66,944969371.68
1758,4.8131,2.1700,2.1700,1.18152278,82943257.29,42281.06,945009652.74
1759,4.8159,2.1700,2.1700,1.18156596,82948979.97,42269.47,945049922.21
1760,4.8186,2.1700,2.1700,1.18160914,82954697.87,42257.88,945090180.09
1761,4.8214,2.1700,2.1700,1.18165230,82960411.00,42246.30,945130426.40
1762,4.8241,2.1700,2.1700,1.18169547,82966119.37,42234.72,945170661.12
1763,4.8268,2.1700,2.1700,1.18173862,82971822.98,42223.15,945210884.26
1764,4.8296,2.1700,2.1700,1.18178176,82977521.86,42211.57,945251095.84
1765,4.8323,2.1700,2.1700,1.18182490,82983215.99,42200.00,945291295.84
1766,4.8350,2.1700,2.1700,1.18186804,82988905.40,42188.44,945331484.28
1767,4.8378,2.1700,2.1700,1.18191116,82994590.09,42176.88,945371661.16
1768,4.8405,2.1700,2.1700,1.18195428,83000270.06,42165.32,945411826.48
1769,4.8433,2.1700,2.1700,1.18199739,83005945.33,42153.76,945451980.24
1770,4.8460,2.1700,2.1700,1.18204049,83011615.90,42142.21,945492122.45
1771,4.8487,2.1700,2.1700,1.18208359,83017281.78,42130.67,945532253.12
1772,4.8515,2.1700,2.1700,1.18212668,83022942.98,42119.12,945572372.24
1773,4.8542,2.1700,2.1700,1.18216976,83028599.50,42107.58,945612479.82
1774,4.8569,2.1700,2.1700,1.18221284,83034251.36,42096.05,945652575.87
1775,4.8597,2.1700,2.1700,1.18225591,83039898.56,42084.51,945692660.38
1776,4.8624,2.1700,2.1700,1.18229897,83045541.10,42072.98,945732733.37
1777,4.8652,2.1700,2.1700,1.18234202,83051179.00,42061.46,945772794.82
1778,4.8679,2.1700,2.1700,1.18238507,83056812.27,42049.94,945812844.76
1779,4.8706,2.1700,2.1700,1.18242811,83062440.91,42038.42,945852883.18
1780,4.8734,2.1700,2.1700,1.18247114,83068064.92,42026.90,945892910.08
1781,4.8761,2.1700,2.1700,1.18251416,83073684.33,42015.39,945932925.47
1782,4.8789,2.1700,2.1700,1.18255718,83079299.13,42003.88,945972929.35
1783,4.8816,2.1700,2.1700,1.18260019,83084909.32,41992.38,946012921.73
1784,4.8843,2.1700,2.1700,1.18264320,83090514.93,41980.88,946052902.60
1785,4.8871,2.1700,2.1700,1.18268619,83096115.96,41969.38,946092871.98
1786,4.8898,2.1700,2.1700,1.18272918,83101712.41,41957.89,946132829.87
1787,4.8925,2.1700,2.1700,1.18277216,83107304.29,41946.40,946172776.26
1788,4.8953,2.1700,2.1700,1.18281514,83112891.61,41934.91,946212711.17
1789,4.8980,2.1700,2.1700,1.18285811,83118474.38,41923.43,946252634.60
1790,4.9008,2.1700,2.1700,1.18290107,83124052.60,41911.95,946292546.54
1791,4.9035,2.1700,2.1700,1.18294402,83129626.28,41900.47,946332447.01
1792,4.9062,2.1700,2.1700,1.18298696,83135195.44,41889.00,946372336.01
1793,4.9090,2.1700,2.1700,1.18302990,83140760.07,41877.53,946412213.54
1794,4.9117,2.1700,2.1700,1.18307283,83146320.18,41866.06,946452079.61
1795,4.9144,2.1700,2.1700,1.18311576,83151875.78,41854.60,946491934.21
1796,4.9172,2.1700,2.1700,1.18315867,83157426.89,41843.15,946531777.36
1797,4.9199,2.1700,2.1700,1.18320158,83162973.49,41831.69,946571609.05
1798,4.9227,2.1700,2.1700,1.18324448,83168515.62,41820.24,946611429.29
1799,4.9254,2.1700,2.1700,1.18328738,83174053.26,41808.79,946651238.08
1800,4.9281,2.1700,2.1700,1.18333027,83179586.43,41797.35,946691035.43
1801,4.9309,2.1700,2.1700,1.18337315,83185115.14,41785.91,946730821.33
1802,4.9336,2.1700,2.1700,1.18341602,83190639.39,41774.47,946770595.81
1803,4.9363,2.1700,2.1700,1.18345888,83196159.18,41763.04,946810358.84
1804,4.9391,2.1700,2.1700,1.18350174,83201674.54,41751.61,946850110.45
1805,4.9418,2.1700,2.1700,1.18354459,83207185.46,41740.18,946889850.64
1806,4.9446,2.1700,2.1700,1.18358743,83212691.95,41728.76,946929579.40
1807,4.9473,2.1700,2.1700,1.18363027,83218194.02,41717.34,946969296.74
1808,4.9500,2.1700,2.1700,1.18367310,83223691.68,41705.93,947009002.66
1809,4.9528,2.1700,2.1700,1.18371592,83229184.93,41694.51,947048697.18
1810,4.9555,2.1700,2.1700,1.18375873,83234673.78,41683.11,947088380.28
1811,4.9582,2.1700,2.1700,1.18380154,83240158.23,41671.70,947128051.98
1812,4.9610,2.1700,2.1700,1.18384434,83245638.31,41660.30,947167712.28
1813,4.9637,2.1700,2.1700,1.18388713,83251114.00,41648.90,947207361.19
1814,4.9665,2.1700,2.1700,1.18392991,83256585.32,41637.51,947246998.69
1815,4.9692,2.1700,2.1700,1.18397269,83262052.28,41626.12,947286624.81
1816,4.9719,2.1700,2.1700,1.18401546,83267514.88,41614.73,947326239.54
1817,4.9747,2.1700,2.1700,1.18405822,83272973.13,41603.35,947365842.89
1818,4.9774,2.1700,2.1700,1.18410098,83278427.04,41591.97,947405434.86
1819,4.9802,2.1700,2.1700,1.18414372,83283876.61,41580.59,947445015.45
1820,4.9829,2.1700,2.1700,1.18418646,83289321.85,41569.22,947484584.66
1821,4.9856,2.1700,2.1700,1.18422919,83294762.78,41557.85,947524142.51
1822,4.9884,2.1700,2.1700,1.18427192,83300199.38,41546.48,947563688.99
1823,4.9911,2.1700,2.1700,1.18431464,83305631.68,41535.12,947603224.11
1824,4.9938,2.1700,2.1700,1.18435735,83311059.68,41523.76,947642747.87
1825,4.9966,2.1700,2.1700,1.18440005,83316483.38,41512.41,947682260.28
1826,4.9993,2.1700,2.1700,1.18444274,83321902.80,41501.05,947721761.33
1827,5.0021,2.1700,2.1700,1.18448543,83327317.94,41489.71,947761251.04
1828,5.0048,2.1700,2.1700,1.18452811,83332728.80,41478.36,947800729.40
1829,5.0075,2.1700,2.1700,1.18457078,83338135.40,41467.02,947840196.42
1830,5.0103,2.1700,2.1700,1.18461345,83343537.74,41455.68,947879652.10
1831,5.0130,2.1700,2.1700,1.18465610,83348935.82,41444.35,947919096.45
1832,5.0157,2.1700,2.1700,1.18469875,83354329.66,41433.02,947958529.47
1833,5.0185,2.1700,2.1700,1.18474140,83359719.26,41421.69,947997951.16
1834,5.0212,2.1700,2.1700,1.18478403,83365104.63,41410.37,948037361.52
1835,5.0240,2.1700,2.1700,1.18482666,83370485.78,41399.05,948076760.57
1836,5.0267,2.1700,2.1700,1.18486928,83375862.70,41387.73,948116148.30
1837,5.0294,2.1700,2.1700,1.18491189,83381235.42,41376.42,948155524.72
1838,5.0322,2.1700,2.1700,1.18495449,83386603.93,41365.11,948194889.82
1839,5.0349,2.1700,2.1700,1.18499709,83391968.24,41353.80,948234243.63
1840,5.0376,2.1700,2.1700,1.18503968,83397328.36,41342.50,948273586.12
1841,5.0404,2.1700,2.1700,1.18508226,83402684.29,41331.20,948312917.32
1842,5.0431,2.1700,2.1700,1.18512483,83408036.05,41319.90,948352237.23
1843,5.0459,2.1700,2.1700,1.18516740,83413383.64,41308.61,948391545.84
1844,5.0486,2.1700,2.1700,1.18520996,83418727.06,41297.32,948430843.16
1845,5.0513,2.1700,2.1700,1.18525251,83424066.33,41286.04,948470129.20
1846,5.0541,2.1700,2.1700,1.18529505,83429401.44,41274.76,948509403.96
1847,5.0568,2.1700,2.1700,1.18533759,83434732.41,41263.48,948548667.44
1848,5.0595,2.1700,2.1700,1.18538012,83440059.24,41252.20,948587919.64
1849,5.0623,2.1700,2.1700,1.18542264,83445381.95,41240.93,948627160.58
1850,5.0650,2.1700,2.1700,1.18546515,83450700.52,41229.67,948666390.24
1851,5.0678,2.1700,2.1700,1.18550766,83456014.98,41218.40,948705608.64
1852,5.0705,2.1700,2.1700,1.18555016,83461325.33,41207.14,948744815.79
1853,5.0732,2.1700,2.1700,1.18559265,83466631.57,41195.88,948784011.67
1854,5.0760,2.1700,2.1700,1.18563513,83471933.72,41184.63,948823196.30
1855,5.0787,2.1700,2.1700,1.18567760,83477231.77,41173.38,948862369.68
1856,5.0815,2.1700,2.1700,1.18572007,83482525.74,41162.13,948901531.82
1857,5.0842,2.1700,2.1700,1.18576253,83487815.63,41150.89,948940682.71
1858,5.0869,2.1700,2.1700,1.18580498,83493101.45,41139.65,948979822.36
1859,5.0897,2.1700,2.1700,1.18584743,83498383.20,41128.42,949018950.77
1860,5.0924,2.1700,2.1700,1.18588986,83503660.89,41117.18,949058067.96
1861,5.0951,2.1700,2.1700,1.18593229,83508934.53,41105.95,949097173.91
1862,5.0979,2.1700,2.1700,1.18597471,83514204.13,41094.73,949136268.64
1863,5.1006,2.1700,2.1700,1.18601713,83519469.69,41083.51,949175352.15
1864,5.1034,2.1700,2.1700,1.18605953,83524731.21,41072.29,949214424.43
1865,5.1061,2.1700,2.1700,1.18610193,83529988.71,41061.07,949253485.51
1866,5.1088,2.1700,2.1700,1.18614432,83535242.18,41049.86,949292535.37
1867,5.1116,2.1700,2.1700,1.18618670,83540491.64,41038.65,949331574.02
1868,5.1143,2.1700,2.1700,1.18622908,83545737.10,41027.45,949370601.47
1869,5.1170,2.1700,2.1700,1.18627145,83550978.55,41016.25,949409617.71
1870,5.1198,2.1700,2.1700,1.18631380,83556216.01,41005.05,949448622.76
1871,5.1225,2.1700,2.1700,1.18635616,83561449.48,40993.85,949487616.61
1872,5.1253,2.1700,2.1700,1.18639850,83566678.97,40982.66,949526599.28
1873,5.1280,2.1700,2.1700,1.18644084,83571904.48,40971.48,949565570.75
1874,5.1307,2.1700,2.1700,1.18648316,83577126.03,40960.29,949604531.05
1875,5.1335,2.1700,2.1700,1.18652548,83582343.61,40949.11,949643480.16
1876,5.1362,2.1700,2.1700,1.18656780,83587557.23,40937.93,949682418.09
1877,5.1389,2.1700,2.1700,1.18661010,83592766.90,40926.76,949721344.85
1878,5.1417,2.1700,2.1700,1.18665240,83597972.63,40915.59,949760260.44
1879,5.1444,2.1700,2.1700,1.18669469,83603174.42,40904.42,949799164.87
1880,5.1472,2.1700,2.1700,1.18673697,83608372.28,40893.26,949838058.13
1881,5.1499,2.1700,2.1700,1.18677924,83613566.22,40882.10,949876940.23
1882,5.1526,2.1700,2.1700,1.18682151,83618756.23,40870.95,949915811.18
1883,5.1554,2.1700,2.1700,1.18686377,83623942.33,40859.79,949954670.97
1884,5.1581,2.1700,2.1700,1.18690602,83629124.53,40848.64,949993519.61
1885,5.1608,2.1700,2.1700,1.18694826,83634302.82,40837.50,950032357.11
1886,5.1636,2.1700,2.1700,1.18699050,83639477.22,40826.36,950071183.47
1887,5.1663,2.1700,2.1700,1.18703272,83644647.73,40815.22,950109998.68
1888,5.1691,2.1700,2.1700,1.18707494,83649814.36,40804.08,950148802.77
1889,5.1718,2.1700,2.1700,1.18711715,83654977.11,40792.95,950187595.71
1890,5.1745,2.1700,2.1700,1.18715936,83660135.99,40781.82,950226377.54
1891,5.1773,2.1700,2.1700,1.18720155,83665291.01,40770.70,950265148.23
1892,5.1800,2.1700,2.1700,1.18724374,83670442.17,40759.57,950303907.80
1893,5.1828,2.1700,2.1700,1.18728592,83675589.48,40748.46,950342656.26
1894,5.1855,2.1700,2.1700,1.18732809,83680732.95,40737.34,950381393.60
1895,5.1882,2.1700,2.1700,1.18737026,83685872.57,40726.23,950420119.83
1896,5.1910,2.1700,2.1700,1.18741241,83691008.36,40715.12,950458834.95
1897,5.1937,2.1700,2.1700,1.18745456,83696140.32,40704.02,950497538.97
1898,5.1964,2.1700,2.1700,1.18749670,83701268.47,40692.92,950536231.89
1899,5.1992,2.1700,2.1700,1.18753883,83706392.79,40681.82,950574913.71
1900,5.2019,2.1700,2.1700,1.18758096,83711513.31,40670.72,950613584.43
1901,5.2047,2.1700,2.1700,1.18762307,83716630.02,40659.63,950652244.06
1902,5.2074,2.1700,2.1700,1.18766518,83721742.94,40648.55,950690892.61
1903,5.2101,2.1700,2.1700,1.18770728,83726852.06,40637.46,950729530.07
1904,5.2129,2.1700,2.1700,1.18774938,83731957.40,40626.38,950768156.46
1905,5.2156,2.1700,2.1700,1.18779146,83737058.96,40615.31,950806771.76
1906,5.2183,2.1700,2.1700,1.18783354,83742156.74,40604.23,950845376.00
1907,5.2211,2.1700,2.1700,1.18787561,83747250.76,40593.16,950883969.16
1908,5.2238,2.1700,2.1700,1.18791767,83752341.02,40582.10,950922551.25
1909,5.2266,2.1700,2.1700,1.18795972,83757427.52,40571.03,950961122.29
1910,5.2293,2.1700,2.1700,1.18800177,83762510.27,40559.97,950999682.26
1911,5.2320,2.1700,2.1700,1.18804381,83767589.27,40548.92,951038231.18
1912,5.2348,2.1700,2.1700,1.18808583,83772664.54,40537.86,951076769.04
1913,5.2375,2.1700,2.1700,1.18812786,83777736.07,40526.81,951115295.86
1914,5.2402,2.1700,2.1700,1.18816987,83782803.88,40515.77,951153811.62
1915,5.2430,2.1700,2.1700,1.18821187,83787867.97,40504.73,951192316.35
1916,5.2457,2.1700,2.1700,1.18825387,83792928.34,40493.69,951230810.04
1917,5.2485,2.1700,2.1700,1.18829586,83797985.00,40482.65,951269292.69
1918,5.2512,2.1700,2.1700,1.18833784,83803037.96,40471.62,951307764.31
1919,5.2539,2.1700,2.1700,1.18837982,83808087.22,40460.59,951346224.90
1920,5.2567,2.1700,2.1700,1.18842178,83813132.79,40449.56,951384674.46
1921,5.2594,2.1700,2.1700,1.18846374,83818174.68,40438.54,951423113.00
1922,5.2621,2.1700,2.1700,1.18850569,83823212.88,40427.52,951461540.53
1923,5.2649,2.1700,2.1700,1.18854763,83828247.41,40416.51,951499957.04
1924,5.2676,2.1700,2.1700,1.18858956,83833278.27,40405.50,951538362.53
1925,5.2704,2.1700,2.1700,1.18863149,83838305.46,40394.49,951576757.02
1926,5.2731,2.1700,2.1700,1.18867341,83843329.00,40383.48,951615140.50
1927,5.2758,2.1700,2.1700,1.18871532,83848348.89,40372.48,951653512.98
1928,5.2786,2.1700,2.1700,1.18875722,83853365.13,40361.48,951691874.47
1929,5.2813,2.1700,2.1700,1.18879911,83858377.73,40350.49,951730224.96
1930,5.2841,2.1700,2.1700,1.18884100,83863386.70,40339.50,951768564.45
1931,5.2868,2.1700,2.1700,1.18888287,83868392.03,40328.51,951806892.96
1932,5.2895,2.1700,2.1700,1.18892474,83873393.74,40317.52,951845210.49
1933,5.2923,2.1700,2.1700,1.18896660,83878391.84,40306.54,951883517.03
1934,5.2950,2.1700,2.1700,1.18900846,83883386.32,40295.57,951921812.60
1935,5.2977,2.1700,2.1700,1.18905030,83888377.20,40284.59,951960097.19
1936,5.3005,2.1700,2.1700,1.18909214,83893364.47,40273.62,951998370.81
1937,5.3032,2.1700,2.1700,1.18913397,83898348.15,40262.65,952036633.46
1938,5.3060,2.1700,2.1700,1.18917579,83903328.24,40251.69,952074885.15
1939,5.3087,2.1700,2.1700,1.18921760,83908304.75,40240.73,952113125.88
1940,5.3114,2.1700,2.1700,1.18925941,83913277.67,40229.77,952151355.65
1941,5.3142,2.1700,2.1700,1.18930120,83918247.03,40218.82,952189574.47
1942,5.3169,2.1700,2.1700,1.18934299,83923212.81,40207.87,952227782.33
1943,5.3196,2.1700,2.1700,1.18938477,83928175.03,40196.92,952265979.25
1944,5.3224,2.1700,2.1700,1.18942654,83933133.70,40185.98,952304165.23
1945,5.3251,2.1700,2.1700,1.18946831,83938088.81,40175.03,952342340.26
1946,5.3279,2.1700,2.1700,1.18951006,83943040.38,40164.10,952380504.36
1947,5.3306,2.1700,2.1700,1.18955181,83947988.41,40153.16,952418657.52
1948,5.3333,2.1700,2.1700,1.18959355,83952932.90,40142.23,952456799.76
1949,5.3361,2.1700,2.1700,1.18963528,83957873.87,40131.31,952494931.07
1950,5.3388,2.1700,2.1700,1.18967701,83962811.31,40120.38,952533051.45
1951,5.3415,2.1700,2.1700,1.18971872,83967745.23,40109.46,952571160.91
1952,5.3443,2.1700,2.1700,1.18976043,83972675.64,40098.55,952609259.46
1953,5.3470,2.1700,2.1700,1.18980213,83977602.54,40087.63,952647347.09
1954,5.3498,2.1700,2.1700,1.18984382,83982525.94,40076.72,952685423.82
1955,5.3525,2.1700,2.1700,1.18988550,83987445.84,40065.82,952723489.64
1956,5.3552,2.1700,2.1700,1.18992718,83992362.25,40054.91,952761544.55
1957,5.3580,2.1700,2.1700,1.18996884,83997275.17,40044.01,952799588.56
1958,5.3607,2.1700,2.1700,1.19001050,84002184.62,40033.12,952837621.68
1959,5.3634,2.1700,2.1700,1.19005215,84007090.58,40022.23,952875643.91
1960,5.3662,2.1700,2.1700,1.19009379,84011993.08,40011.34,952913655.24
1961,5.3689,2.1700,2.1700,1.19013543,84016892.11,40000.45,952951655.69
1962,5.3717,2.1700,2.1700,1.19017705,84021787.69,39989.57,952989645.26
1963,5.3744,2.1700,2.1700,1.19021867,84026679.80,39978.69,953027623.95
1964,5.3771,2.1700,2.1700,1.19026028,84031568.47,39967.81,953065591.76
1965,5.3799,2.1700,2.1700,1.19030188,84036453.70,39956.94,953103548.69
1966,5.3826,2.1700,2.1700,1.19034347,84041335.49,39946.07,953141494.76
1967,5.3854,2.1700,2.1700,1.19038506,84046213.84,39935.20,953179429.96
1968,5.3881,2.1700,2.1700,1.19042663,84051088.77,39924.34,953217354.30
1969,5.3908,2.1700,2.1700,1.19046820,84055960.27,39913.48,953255267.78
1970,5.3936,2.1700,2.1700,1.19050976,84060828.36,39902.62,953293170.41
1971,5.3963,2.1700,2.1700,1.19055131,84065693.03,39891.77,953331062.18
1972,5.3990,2.1700,2.1700,1.19059286,84070554.30,39880.92,953368943.10
1973,5.4018,2.1700,2.1700,1.19063439,84075412.17,39870.08,953406813.18
1974,5.4045,2.1700,2.1700,1.19067592,84080266.63,39859.23,953444672.41
1975,5.4073,2.1700,2.1700,1.19071744,84085117.71,39848.39,953482520.81
1976,5.4100,2.1700,2.1700,1.19075895,84089965.40,39837.56,953520358.37
1977,5.4127,2.1700,2.1700,1.19080045,84094809.71,39826.73,953558185.09
1978,5.4155,2.1700,2.1700,1.19084194,84099650.65,39815.90,953596000.99
1979,5.4182,2.1700,2.1700,1.19088343,84104488.21,39805.07,953633806.06
1980,5.4209,2.1700,2.1700,1.19092491,84109322.41,39794.25,953671600.31
1981,5.4237,2.1700,2.1700,1.19096638,84114153.25,39783.43,953709383.74
1982,5.4264,2.1700,2.1700,1.19100784,84118980.73,39772.61,953747156.36
1983,5.4292,2.1700,2.1700,1.19104929,84123804.86,39761.80,953784918.16
1984,5.4319,2.1700,2.1700,1.19109073,84128625.65,39750.99,953822669.15
1985,5.4346,2.1700,2.1700,1.19113217,84133443.09,39740.19,953860409.34
1986,5.4374,2.1700,2.1700,1.19117360,84138257.20,39729.39,953898138.73
1987,5.4401,2.1700,2.1700,1.19121502,84143067.99,39718.59,953935857.31
1988,5.4428,2.1700,2.1700,1.19125643,84147875.44,39707.79,953973565.11
1989,5.4456,2.1700,2.1700,1.19129783,84152679.58,39697.00,954011262.10
1990,5.4483,2.1700,2.1700,1.19133923,84157480.40,39686.21,954048948.31
1991,5.4511,2.1700,2.1700,1.19138061,84162277.91,39675.42,954086623.74
1992,5.4538,2.1700,2.1700,1.19142199,84167072.12,39664.64,954124288.38
1993,5.4565,2.1700,2.1700,1.19146336,84171863.02,39653.86,954161942.24
1994,5.4593,2.1700,2.1700,1.19150472,84176650.63,39643.09,954199585.33
1995,5.4620,2.1700,2.1700,1.19154608,84181434.96,39632.32,954237217.65
1996,5.4648,2.1700,2.1700,1.19158742,84186215.99,39621.55,954274839.19
1997,5.4675,2.1700,2.1700,1.19162876,84190993.75,39610.78,954312449.97
1998,5.4702,2.1700,2.1700,1.19167009,84195768.23,39600.02,954350049.99
1999,5.4730,2.1700,2.1700,1.19171141,84200539.44,39589.26,954387639.25
2000,5.4757,2.1700,2.1700,1.19175272,84205307.39,39578.50,954425217.76
2001,5.4784,2.1700,2.1700,1.19179402,84210072.08,39567.75,954462785.51
2002,5.4812,2.1700,2.1700,1.19183531,84214833.51,39557.00,954500342.51
2003,5.4839,2.1700,2.1700,1.19187660,84219591.69,39546.26,954537888.77
2004,5.4867,2.1700,2.1700,1.19191788,84224346.62,39535.52,954575424.28
2005,5.4894,2.1700,2.1700,1.19195915,84229098.32,39524.78,954612949.06
2006,5.4921,2.1700,2.1700,1.19200041,84233846.77,39514.04,954650463.10
2007,5.4949,2.1700,2.1700,1.19204166,84238592.00,39503.31,954687966.41
2008,5.4976,2.1700,2.1700,1.19208291,84243334.00,39492.58,954725458.99
2009,5.5003,2.1700,2.1700,1.19212415,84248072.78,39481.85,954762940.84
2010,5.5031,2.1700,2.1700,1.19216537,84252808.35,39471.13,954800411.97
2011,5.5058,2.1700,2.1700,1.19220659,84257540.70,39460.41,954837872.39
2012,5.5086,2.1700,2.1700,1.19224780,84262269.85,39449.70,954875322.08
2013,5.5113,2.1700,2.1700,1.19228901,84266995.79,39438.98,954912761.07
2014,5.5140,2.1700,2.1700,1.19233020,84271718.54,39428.28,954950189.34
2015,5.5168,2.1700,2.1700,1.19237139,84276438.09,39417.57,954987606.91
2016,5.5195,2.1700,2.1700,1.19241257,84281154.46,39406.87,955025013.78
2017,5.5222,2.1700,2.1700,1.19245373,84285867.64,39396.17,955062409.95
2018,5.5250,2.1700,2.1700,1.19249490,84290577.65,39385.47,955099795.42
2019,5.5277,2.1700,2.1700,1.19253605,84295284.48,39374.78,955137170.20
2020,5.5305,2.1700,2.1700,1.19257719,84299988.14,39364.09,955174534.29
2021,5.5332,2.1700,2.1700,1.19261833,84304688.65,39353.40,955211887.70
2022,5.5359,2.1700,2.1700,1.19265946,84309385.99,39342.72,955249230.42
2023,5.5387,2.1700,2.1700,1.19270057,84314080.17,39332.04,955286562.46
2024,5.5414,2.1700,2.1700,1.19274169,84318771.21,39321.37,955323883.83
2025,5.5441,2.1700,2.1700,1.19278279,84323459.10,39310.69,955361194.52
