day,year,rbp_eib,qap_eib,per_sector_pledge,network_pledge_fil,daily_issuance,circ_supply
1757,4.8104,1.6952,14.4043,0.17906179,12104677.93,40223.42,942813024.26
1758,4.8131,1.6950,14.4023,0.17908989,12099423.18,40211.18,942851235.43
1759,4.8159,1.6948,14.4003,0.17911801,12094179.22,40198.94,942889434.38
1760,4.8186,1.6945,14.3983,0.17914613,12088946.02,40186.71,942927621.09
1761,4.8214,1.6943,14.3962,0.17917426,12083723.55,40174.49,942965795.58
1762,4.8241,1.6940,14.3942,0.17920241,12078511.81,40162.27,943003957.85
1763,4.8268,1.6938,14.3922,0.17923056,12073310.75,40150.05,943042107.90
1764,4.8296,1.6936,14.3902,0.17925872,12068120.38,40137.84,943080245.74
1765,4.8323,1.6933,14.3882,0.17928689,12062940.65,40125.63,943118371.37
1766,4.8350,1.6931,14.3861,0.17931507,12057771.56,40113.42,943156484.79
1767,4.8378,1.6928,14.3841,0.17934326,12052613.09,40101.22,943194586.01
1768,4.8405,1.6926,14.3821,0.17937146,12047465.20,40089.02,943232675.03
1769,4.8433,1.6924,14.3801,0.17939967,12042327.89,40076.83,943270751.86
1770,4.8460,1.6921,14.3781,0.17942789,12037201.13,40064.64,943308816.50
1771,4.8487,1.6919,14.3760,0.17945612,12032084.91,40052.45,943346868.95
1772,4.8515,1.6917,14.3740,0.17948436,12026979.19,40040.27,943384909.22
1773,4.8542,1.6914,14.3720,0.17951261,12021883.96,40028.09,943422937.32
1774,4.8569,1.6912,14.3700,0.17954086,12016799.20,40015.92,943460953.24
1775,4.8597,1.6909,14.3680,0.17956913,12011724.89,40003.75,943498956.99
1776,4.8624,1.6907,14.3659,0.17959740,12006661.01,39991.58,943536948.57
1777,4.8652,1.6905,14.3639,0.17962569,12001607.54,39979.42,943574927.99
1778,4.8679,1.6902,14.3619,0.17965398,11996564.46,39967.26,943612895.26
1779,4.8706,1.6900,14.3599,0.17968228,11991531.75,39955.11,943650850.37
1780,4.8734,1.6898,14.3579,0.17971060,11986509.38,39942.96,943688793.33
1781,4.8761,1.6895,14.3558,0.17973892,11981497.35,39930.81,943726724.15
1782,4.8789,1.6893,14.3538,0.17976725,11976495.62,39918.67,943764642.82
1783,4.8816,1.6890,14.3518,0.17979559,11971504.18,39906.53,943802549.35
1784,4.8843,1.6888,14.3498,0.17982394,11966523.00,39894.40,943840443.75
1785,4.8871,1.6886,14.3478,0.17985230,11961552.08,39882.27,943878326.02
1786,4.8898,1.6883,14.3458,0.17988067,11956591.38,39870.14,943916196.17
1787,4.8925,1.6881,14.3437,0.17990905,11951640.90,39858.02,943954054.19
1788,4.8953,1.6879,14.3417,0.17993743,11946700.60,39845.90,943991900.09
1789,4.8980,1.6876,14.3397,0.17996583,11941770.47,39833.79,944029733.88
1790,4.9008,1.6874,14.3377,0.17999423,11936850.49,39821.68,944067555.56
1791,4.9035,1.6871,14.3357,0.18002265,11931940.63,39809.57,944105365.13
1792,4.9062,1.6869,14.3337,0.18005107,11927040.89,39797.47,944143162.60
1793,4.9090,1.6867,14.3317,0.18007950,11922151.24,39785.37,944180947.97
1794,4.9117,1.6864,14.3296,0.18010795,11917271.66,39773.28,944218721.25
1795,4.9144,1.6862,14.3276,0.18013640,11912402.13,39761.19,944256482.43
1796,4.9172,1.6860,14.3256,0.18016486,11907542.63,39749.10,944294231.53
1797,4.9199,1.6857,14.3236,0.18019333,11902693.14,39737.02,944331968.54
1798,4.9227,1.6855,14.3216,0.18022181,11897853.65,39724.94,944369693.48
1799,4.9254,1.6853,14.3196,0.18025029,11893024.12,39712.86,944407406.34
1800,4.9281,1.6850,14.3176,0.18027879,11888204.55,39700.79,944445107.13
1801,4.9309,1.6848,14.3156,0.18030730,11883394.92,39688.72,944482795.86
1802,4.9336,1.6845,14.3135,0.18033581,11878595.20,39676.66,944520472.52
1803,4.9363,1.6843,14.3115,0.18036434,11873805.37,39664.60,944558137.12
1804,4.9391,1.6841,14.3095,0.18039287,11869025.43,39652.55,944595789.66
1805,4.9418,1.6838,14.3075,0.18042141,11864255.34,39640.49,944633430.16
1806,4.9446,1.6836,14.3055,0.18044996,11859495.08,39628.45,944671058.60
1807,4.9473,1.6834,14.3035,0.18047852,11854744.65,39616.40,944708675.00
1808,4.9500,1.6831,14.3015,0.18050709,11850004.02,39604.36,944746279.37
1809,4.9528,1.6829,14.2995,0.18053567,11845273.16,39592.33,944783871.69
1810,4.9555,1.6826,14.2975,0.18056426,11840552.07,39580.30,944821451.99
1811,4.9582,1.6824,14.2954,0.18059286,11835840.72,39568.27,944859020.26
1812,4.9610,1.6822,14.2934,0.18062146,11831139.10,39556.24,944896576.50
1813,4.9637,1.6819,14.2914,0.18065008,11826447.18,39544.22,944934120.72
1814,4.9665,1.6817,14.2894,0.18067870,11821764.95,39532.21,944971652.93
1815,4.9692,1.6815,14.2874,0.18070733,11817092.38,39520.19,945009173.13
1816,4.9719,1.6812,14.2854,0.18073597,11812429.46,39508.19,945046681.31
1817,4.9747,1.6810,14.2834,0.18076462,11807776.17,39496.18,945084177.50
1818,4.9774,1.6808,14.2814,0.18079328,11803132.50,39484.18,945121661.68
1819,4.9802,1.6805,14.2794,0.18082195,11798498.41,39472.18,945159133.86
1820,4.9829,1.6803,14.2774,0.18085063,11793873.90,39460.19,945196594.05
1821,4.9856,1.6800,14.2754,0.18087931,11789258.95,39448.20,945234042.26
1822,4.9884,1.6798,14.2734,0.18090801,11784653.53,39436.22,945271478.48
1823,4.9911,1.6796,14.2714,0.18093671,11780057.63,39424.24,945308902.71
1824,4.9938,1.6793,14.2694,0.18096543,11775471.22,39412.26,945346314.97
1825,4.9966,1.6791,14.2674,0.18099415,11770894.30,39400.29,945383715.26
1826,4.9993,1.6789,14.2653,0.18102288,11766326.84,39388.32,945421103.58
1827,5.0021,1.6786,14.2633,0.18105162,11761768.83,39376.35,945458479.93
1828,5.0048,1.6784,14.2613,0.18108037,11757220.24,39364.39,945495844.32
1829,5.0075,1.6782,14.2593,0.18110912,11752681.06,39352.43,945533196.75
1830,5.0103,1.6779,14.2573,0.18113789,11748151.27,39340.48,945570537.23
1831,5.0130,1.6777,14.2553,0.18116666,11743630.85,39328.53,945607865.76
1832,5.0157,1.6775,14.2533,0.18119545,11739119.78,39316.58,945645182.35
1833,5.0185,1.6772,14.2513,0.18122424,11734618.04,39304.64,945682486.99
1834,5.0212,1.6770,14.2493,0.18125304,11730125.63,39292.70,945719779.69
1835,5.0240,1.6767,14.2473,0.18128185,11725642.51,39280.77,945757060.46
1836,5.0267,1.6765,14.2453,0.18131067,11721168.67,39268.84,945794329.30
1837,5.0294,1.6763,14.2433,0.18133950,11716704.09,39256.91,945831586.21
1838,5.0322,1.6760,14.2413,0.18136833,11712248.76,39244.99,945868831.20
1839,5.0349,1.6758,14.2393,0.18139718,11707802.65,39233.07,945906064.27
1840,5.0376,1.6756,14.2373,0.18142603,11703365.75,39221.16,945943285.42
1841,5.0404,1.6753,14.2353,0.18145490,11698938.04,39209.24,945980494.67
1842,5.0431,1.6751,14.2333,0.18148377,11694519.51,39197.34,946017692.01
1843,5.0459,1.6749,14.2313,0.18151265,11690110.13,39185.43,946054877.44
1844,5.0486,1.6746,14.2293,0.18154153,11685709.88,39173.53,946092050.97
1845,5.0513,1.6744,14.2273,0.18157043,11681318.75,39161.64,946129212.61
1846,5.0541,1.6742,14.2253,0.18159934,11676936.73,39149.75,946166362.36
1847,5.0568,1.6739,14.2233,0.18162825,11672563.79,39137.86,946203500.22
1848,5.0595,1.6737,14.2213,0.18165718,11668199.91,39125.98,946240626.19
1849,5.0623,1.6735,14.2193,0.18168611,11663845.09,39114.10,946277740.29
1850,5.0650,1.6732,14.2173,0.18171505,11659499.29,39102.22,946314842.51
1851,5.0678,1.6730,14.2153,0.18174400,11655162.51,39090.35,946351932.85
1852,5.0705,1.6727,14.2133,0.18177296,11650834.72,39078.48,946389011.33
1853,5.0732,1.6725,14.2113,0.18180192,11646515.91,39066.61,946426077.95
1854,5.0760,1.6723,14.2093,0.18183090,11642206.06,39054.75,946463132.70
1855,5.0787,1.6720,14.2073,0.18185988,11637905.15,39042.90,946500175.59
1856,5.0815,1.6718,14.2053,0.18188887,11633613.17,39031.04,946537206.64
1857,5.0842,1.6716,14.2033,0.18191787,11629330.10,39019.19,946574225.83
1858,5.0869,1.6713,14.2013,0.18194688,11625055.92,39007.35,946611233.18
1859,5.0897,1.6711,14.1993,0.18197590,11620790.61,38995.51,946648228.68
1860,5.0924,1.6709,14.1973,0.18200493,11616534.16,38983.67,946685212.35
1861,5.0951,1.6706,14.1954,0.18203396,11612286.55,38971.83,946722184.19
1862,5.0979,1.6704,14.1934,0.18206301,11608047.76,38960.00,946759144.19
1863,5.1006,1.6702,14.1914,0.18209206,11603817.77,38948.18,946796092.37
1864,5.1034,1.6699,14.1894,0.18212112,11599596.57,38936.36,946833028.72
1865,5.1061,1.6697,14.1874,0.18215019,11595384.15,38924.54,946869953.26
1866,5.1088,1.6695,14.1854,0.18217926,11591180.47,38912.72,946906865.99
1867,5.1116,1.6692,14.1834,0.18220835,11586985.54,38900.91,946943766.90
1868,5.1143,1.6690,14.1814,0.18223745,11582799.32,38889.11,946980656.00
1869,5.1170,1.6688,14.1794,0.18226655,11578621.80,38877.30,947017533.31
1870,5.1198,1.6685,14.1774,0.18229566,11574452.98,38865.50,947054398.81
1871,5.1225,1.6683,14.1754,0.18232478,11570292.82,38853.71,947091252.52
1872,5.1253,1.6681,14.1734,0.18235391,11566141.31,38841.92,947128094.43
1873,5.1280,1.6678,14.1714,0.18238304,11561998.43,38830.13,947164924.56
1874,5.1307,1.6676,14.1694,0.18241219,11557864.18,38818.34,947201742.90
1875,5.1335,1.6673,14.1675,0.18244134,11553738.52,38806.56,947238549.47
1876,5.1362,1.6671,14.1655,0.18247051,11549621.45,38794.79,947275344.26
1877,5.1389,1.6669,14.1635,0.18249968,11545512.95,38783.02,947312127.27
1878,5.1417,1.6666,14.1615,0.18252885,11541413.00,38771.25,947348898.52
1879,5.1444,1.6664,14.1595,0.18255804,11537321.59,38759.48,947385658.00
1880,5.1472,1.6662,14.1575,0.18258724,11533238.69,38747.72,947422405.72
1881,5.1499,1.6659,14.1555,0.18261644,11529164.29,38735.96,947459141.68
1882,5.1526,1.6657,14.1535,0.18264565,11525098.38,38724.21,947495865.89
1883,5.1554,1.6655,14.1515,0.18267487,11521040.94,38712.46,947532578.35
1884,5.1581,1.6652,14.1495,0.18270410,11516991.95,38700.71,947569279.07
1885,5.1608,1.6650,14.1476,0.18273334,11512951.39,38688.97,947605968.04
1886,5.1636,1.6648,14.1456,0.18276259,11508919.26,38677.23,947642645.28
1887,5.1663,1.6645,14.1436,0.18279184,11504895.52,38665.50,947679310.78
1888,5.1691,1.6643,14.1416,0.18282110,11500880.18,38653.77,947715964.55
1889,5.1718,1.6641,14.1396,0.18285037,11496873.20,38642.04,947752606.59
1890,5.1745,1.6638,14.1376,0.18287965,11492874.57,38630.32,947789236.91
1891,5.1773,1.6636,14.1356,0.18290894,11488884.29,38618.60,947825855.51
1892,5.1800,1.6634,14.1336,0.18293823,11484902.32,38606.89,947862462.40
1893,5.1828,1.6631,14.1317,0.18296754,11480928.66,38595.17,947899057.57
1894,5.1855,1.6629,14.1297,0.18299685,11476963.29,38583.47,947935641.04
1895,5.1882,1.6627,14.1277,0.18302617,11473006.19,38571.76,947972212.81
1896,5.1910,1.6624,14.1257,0.18305550,11469057.35,38560.06,948008772.87
1897,5.1937,1.6622,14.1237,0.18308484,11465116.74,38548.37,948045321.24
1898,5.1964,1.6620,14.1217,0.18311418,11461184.37,38536.67,948081857.91
1899,5.1992,1.6617,14.1198,0.18314353,11457260.20,38524.99,948118382.90
1900,5.2019,1.6615,14.1178,0.18317290,11453344.22,38513.30,948154896.20
1901,5.2047,1.6613,14.1158,0.18320226,11449436.42,38501.62,948191397.82
1902,5.2074,1.6610,14.1138,0.18323164,11445536.78,38489.94,948227887.76
1903,5.2101,1.6608,14.1118,0.18326103,11441645.28,38478.27,948264366.03
1904,5.2129,1.6606,14.1098,0.18329042,11437761.92,38466.60,948300832.63
1905,5.2156,1.6603,14.1079,0.18331982,11433886.66,38454.93,948337287.56
1906,5.2183,1.6601,14.1059,0.18334923,11430019.51,38443.27,948373730.84
1907,5.2211,1.6599,14.1039,0.18337865,11426160.43,38431.61,948410162.45
1908,5.2238,1.6596,14.1019,0.18340808,11422309.42,38419.96,948446582.41
1909,5.2266,1.6594,14.0999,0.18343751,11418466.46,38408.31,948482990.72
1910,5.2293,1.6592,14.0979,0.18346696,11414631.54,38396.66,948519387.38
1911,5.2320,1.6589,14.0960,0.18349641,11410804.63,38385.02,948555772.40
1912,5.2348,1.6587,14.0940,0.18352587,11406985.72,38373.38,948592145.78
1913,5.2375,1.6585,14.0920,0.18355533,11403174.81,38361.74,948628507.52
1914,5.2402,1.6582,14.0900,0.18358481,11399371.86,38350.11,948664857.63
1915,5.2430,1.6580,14.0880,0.18361429,11395576.87,38338.48,948701196.11
1916,5.2457,1.6578,14.0861,0.18364378,11391789.83,38326.86,948737522.97
1917,5.2485,1.6575,14.0841,0.18367328,11388010.70,38315.24,948773838.21
1918,5.2512,1.6573,14.0821,0.18370279,11384239.49,38303.62,948810141.83
1919,5.2539,1.6571,14.0801,0.18373231,11380476.17,38292.01,948846433.84
1920,5.2567,1.6568,14.0781,0.18376183,11376720.73,38280.40,948882714.24
1921,5.2594,1.6566,14.0762,0.18379136,11372973.16,38268.79,948918983.03
1922,5.2621,1.6564,14.0742,0.18382090,11369233.43,38257.19,948955240.22
1923,5.2649,1.6561,14.0722,0.18385045,11365501.54,38245.59,948991485.82
1924,5.2676,1.6559,14.0702,0.18388001,11361777.46,38234.00,949027719.82
1925,5.2704,1.6557,14.0683,0.18390957,11358061.19,38222.41,949063942.23
1926,5.2731,1.6554,14.0663,0.18393914,11354352.70,38210.82,949100153.05
1927,5.2758,1.6552,14.0643,0.18396872,11350651.99,38199.24,949136352.29
1928,5.2786,1.6550,14.0623,0.18399831,11346959.03,38187.66,949172539.95
1929,5.2813,1.6547,14.0604,0.18402791,11343273.81,38176.09,949208716.04
1930,5.2841,1.6545,14.0584,0.18405751,11339596.33,38164.51,949244880.55
1931,5.2868,1.6543,14.0564,0.18408712,11335926.55,38152.95,949281033.50
1932,5.2895,1.6540,14.0544,0.18411674,11332264.47,38141.38,949317174.88
1933,5.2923,1.6538,14.0524,0.18414637,11328610.07,38129.82,949353304.70
1934,5.2950,1.6536,14.0505,0.18417600,11324963.34,38118.26,949389422.97
1935,5.2977,1.6533,14.0485,0.18420565,11321324.26,38106.71,949425529.68
1936,5.3005,1.6531,14.0465,0.18423530,11317692.82,38095.16,949461624.84
1937,5.3032,1.6529,14.0446,0.18426496,11314069.00,38083.62,949497708.46
1938,5.3060,1.6527,14.0426,0.18429462,11310452.79,38072.08,949533780.53
1939,5.3087,1.6524,14.0406,0.18432430,11306844.17,38060.54,949569841.07
1940,5.3114,1.6522,14.0386,0.18435398,11303243.12,38049.00,949605890.08
1941,5.3142,1.6520,14.0367,0.18438367,11299649.64,38037.47,949641927.55
1942,5.3169,1.6517,14.0347,0.18441337,11296063.71,38025.95,949677953.50
1943,5.3196,1.6515,14.0327,0.18444308,11292485.31,38014.42,949713967.92
1944,5.3224,1.6513,14.0307,0.18447279,11288914.43,38002.90,949749970.83
1945,5.3251,1.6510,14.0288,0.18450251,11285351.06,37991.39,949785962.21
1946,5.3279,1.6508,14.0268,0.18453224,11281795.17,37979.88,949821942.09
1947,5.3306,1.6506,14.0248,0.18456198,11278246.76,37968.37,949857910.46
1948,5.3333,1.6503,14.0229,0.18459173,11274705.81,37956.87,949893867.33
1949,5.3361,1.6501,14.0209,0.18462148,11271172.30,37945.36,949929812.69
1950,5.3388,1.6499,14.0189,0.18465124,11267646.23,37933.87,949965746.56
1951,5.3415,1.6496,14.0169,0.18468101,11264127.57,37922.37,950001668.93
1952,5.3443,1.6494,14.0150,0.18471079,11260616.31,37910.89,950037579.82
1953,5.3470,1.6492,14.0130,0.18474057,11257112.44,37899.40,950073479.22
1954,5.3498,1.6489,14.0110,0.18477037,11253615.95,37887.92,950109367.14
1955,5.3525,1.6487,14.0091,0.18480017,11250126.81,37876.44,950145243.58
1956,5.3552,1.6485,14.0071,0.18482997,11246645.02,37864.97,950181108.54
1957,5.3580,1.6482,14.0051,0.18485979,11243170.56,37853.49,950216962.04
1958,5.3607,1.6480,14.0032,0.18488961,11239703.41,37842.03,950252804.06
1959,5.3634,1.6478,14.0012,0.18491945,11236243.57,37830.56,950288634.63
1960,5.3662,1.6475,13.9992,0.18494928,11232791.02,37819.10,950324453.73
1961,5.3689,1.6473,13.9973,0.18497913,11229345.73,37807.65,950360261.38
1962,5.3717,1.6471,13.9953,0.18500899,11225907.71,37796.20,950396057.58
1963,5.3744,1.6469,13.9933,0.18503885,11222476.93,37784.75,950431842.33
1964,5.3771,1.6466,13.9914,0.18506872,11219053.38,37773.30,950467615.63
1965,5.3799,1.6464,13.9894,0.18509860,11215637.05,37761.86,950503377.49
1966,5.3826,1.6462,13.9874,0.18512848,11212227.92,37750.43,950539127.92
1967,5.3854,1.6459,13.9855,0.18515837,11208825.98,37738.99,950574866.91
1968,5.3881,1.6457,13.9835,0.18518827,11205431.22,37727.56,950610594.47
1969,5.3908,1.6455,13.9815,0.18521818,11202043.61,37716.14,950646310.61
1970,5.3936,1.6452,13.9796,0.18524810,11198663.16,37704.71,950682015.32
1971,5.3963,1.6450,13.9776,0.18527802,11195289.83,37693.29,950717708.61
1972,5.3990,1.6448,13.9756,0.18530795,11191923.62,37681.88,950753390.49
1973,5.4018,1.6445,13.9737,0.18533789,11188564.52,37670.47,950789060.96
1974,5.4045,1.6443,13.9717,0.18536784,11185212.51,37659.06,950824720.02
1975,5.4073,1.6441,13.9698,0.18539779,11181867.58,37647.66,950860367.67
1976,5.4100,1.6438,13.9678,0.18542776,11178529.71,37636.26,950896003.93
1977,5.4127,1.6436,13.9658,0.18545772,11175198.89,37624.86,950931628.79
1978,5.4155,1.6434,13.9639,0.18548770,11171875.10,37613.47,950967242.25
1979,5.4182,1.6432,13.9619,0.18551769,11168558.34,37602.08,951002844.33
1980,5.4209,1.6429,13.9599,0.18554768,11165248.58,37590.69,951038435.02
1981,5.4237,1.6427,13.9580,0.18557768,11161945.82,37579.31,951074014.33
1982,5.4264,1.6425,13.9560,0.18560769,11158650.05,37567.93,951109582.26
1983,5.4292,1.6422,13.9541,0.18563770,11155361.23,37556.56,951145138.82
1984,5.4319,1.6420,13.9521,0.18566772,11152079.38,37545.19,951180684.00
1985,5.4346,1.6418,13.9501,0.18569775,11148804.46,37533.82,951216217.82
1986,5.4374,1.6415,13.9482,0.18572779,11145536.47,37522.45,951251740.28
1987,5.4401,1.6413,13.9462,0.18575784,11142275.39,37511.10,951287251.37
1988,5.4428,1.6411,13.9443,0.18578789,11139021.21,37499.74,951322751.11
1989,5.4456,1.6408,13.9423,0.18581795,11135773.92,37488.39,951358239.50
1990,5.4483,1.6406,13.9403,0.18584802,11132533.50,37477.04,951393716.54
1991,5.4511,1.6404,13.9384,0.18587809,11129299.94,37465.69,951429182.23
1992,5.4538,1.6402,13.9364,0.18590818,11126073.23,37454.35,951464636.58
1993,5.4565,1.6399,13.9345,0.18593827,11122853.35,37443.01,951500079.59
1994,5.4593,1.6397,13.9325,0.18596836,11119640.29,37431.68,951535511.27
1995,5.4620,1.6395,13.9305,0.18599847,11116434.03,37420.35,951570931.62
1996,5.4648,1.6392,13.9286,0.18602858,11113234.57,37409.02,951606340.65
1997,5.4675,1.6390,13.9266,0.18605870,11110041.89,37397.70,951641738.34
1998,5.4702,1.6388,13.9247,0.18608883,11106855.97,37386.38,951677124.72
1999,5.4730,1.6385,13.9227,0.18611896,11103676.81,37375.06,951712499.79
2000,5.4757,1.6383,13.9208,0.18614911,11100504.38,37363.75,951747863.54
2001,5.4784,1.6381,13.9188,0.18617926,11097338.69,37352.44,951783215.99
2002,5.4812,1.6379,13.9168,0.18620941,11094179.70,37341.14,951818557.12
2003,5.4839,1.6376,13.9149,0.18623958,11091027.42,37329.84,951853886.96
2004,5.4867,1.6374,13.9129,0.18626975,11087881.82,37318.54,951889205.50
2005,5.4894,1.6372,13.9110,0.18629993,11084742.90,37307.25,951924512.75
2006,5.4921,1.6369,13.9090,0.18633012,11081610.64,37295.96,951959808.71
2007,5.4949,1.6367,13.9071,0.18636031,11078485.03,37284.67,951995093.38
2008,5.4976,1.6365,13.9051,0.18639052,11075366.05,37273.39,952030366.77
2009,5.5003,1.6362,13.9032,0.18642073,11072253.70,37262.11,952065628.87
2010,5.5031,1.6360,13.9012,0.18645094,11069147.95,37250.83,952100879.71
2011,5.5058,1.6358,13.8993,0.18648117,11066048.80,37239.56,952136119.27
2012,5.5086,1.6356,13.8973,0.18651140,11062956.24,37228.29,952171347.56
2013,5.5113,1.6353,13.8954,0.18654164,11059870.24,37217.03,952206564.59
2014,5.5140,1.6351,13.8934,0.18657188,11056790.80,37205.77,952241770.36
2015,5.5168,1.6349,13.8914,0.18660214,11053717.91,37194.51,952276964.87
2016,5.5195,1.6346,13.8895,0.18663240,11050651.55,37183.26,952312148.12
2017,5.5222,1.6344,13.8875,0.18666267,11047591.71,37172.01,952347320.13
2018,5.5250,1.6342,13.8856,0.18669294,11044538.38,37160.76,952382480.89
2019,5.5277,1.6339,13.8836,0.18672322,11041491.54,37149.52,952417630.41
2020,5.5305,1.6337,13.8817,0.18675352,11038451.18,37138.28,952452768.69
2021,5.5332,1.6335,13.8797,0.18678381,11035417.29,37127.04,952487895.73
2022,5.5359,1.6333,13.8778,0.18681412,11032389.86,37115.81,952523011.54
2023,5.5387,1.6330,13.8758,0.18684443,11029368.87,37104.58,952558116.12
2024,5.5414,1.6328,13.8739,0.18687475,11026354.31,37093.36,952593209.48
2025,5.5441,1.6326,13.8719,0.18690508,11023346.17,37082.14,952628291.62
2026,5.5469,1.6323,13.8700,0.18693541,11020344.44,37070.92,952663362.54
2027,5.5496,1.6321,13.8680,0.18696575,11017349.10,37059.71,952698422.25
2028,5.5524,1.6319,13.8661,0.18699610,11014360.14,37048.50,952733470.74
2029,5.5551,1.6317,13.8641,0.18702646,11011377.55,37037.29,952768508.04
2030,5.5578,1.6314,13.8622,0.18705682,11008401.31,37026.09,952803534.12
2031,5.5606,1.6312,13.8602,0.18708719,11005431.42,37014.89,952838549.01
2032,5.5633,1.6310,13.8583,0.18711757,11002467.86,37003.69,952873552.70
2033,5.5661,1.6307,13.8564,0.18714795,10999510.61,36992.50,952908545.21
2034,5.5688,1.6305,13.8544,0.18717834,10996559.68,36981.31,952943526.52
2035,5.5715,1.6303,13.8525,0.18720874,10993615.03,36970.13,952978496.65
2036,5.5743,1.6300,13.8505,0.18723915,10990676.67,36958.95,953013455.59
2037,5.5770,1.6298,13.8486,0.18726956,10987744.58,36947.77,953048403.36
2038,5.5797,1.6296,13.8466,0.18729999,10984818.75,36936.60,953083339.96
2039,5.5825,1.6294,13.8447,0.18733041,10981899.16,36925.43,953118265.38
2040,5.5852,1.6291,13.8427,0.18736085,10978985.80,36914.26,953153179.64
2041,5.5880,1.6289,13.8408,0.18739129,10976078.67,36903.10,953188082.74
2042,5.5907,1.6287,13.8388,0.18742174,10973177.74,36891.94,953222974.68
2043,5.5934,1.6284,13.8369,0.18745220,10970283.01,36880.78,953257855.46
2044,5.5962,1.6282,13.8349,0.18748266,10967394.46,36869.63,953292725.09
2045,5.5989,1.6280,13.8330,0.18751313,10964512.09,36858.48,953327583.57
2046,5.6016,1.6278,13.8311,0.18754361,10961635.87,36847.34,953362430.90
2047,5.6044,1.6275,13.8291,0.18757410,10958765.81,36836.19,953397267.10
2048,5.6071,1.6273,13.8272,0.18760459,10955901.88,36825.06,953432092.15
2049,5.6099,1.6271,13.8252,0.18763509,10953044.07,36813.92,953466906.08
2050,5.6126,1.6268,13.8233,0.18766560,10950192.38,36802.79,953501708.87
2051,5.6153,1.6266,13.8213,0.18769611,10947346.78,36791.66,953536500.53
2052,5.6181,1.6264,13.8194,0.18772663,10944507.27,36780.54,953571281.07
2053,5.6208,1.6262,13.8175,0.18775716,10941673.84,36769.42,953606050.49
2054,5.6235,1.6259,13.8155,0.18778770,10938846.48,36758.31,953640808.80
2055,5.6263,1.6257,13.8136,0.18781824,10936025.16,36747.19,953675555.99
2056,5.6290,1.6255,13.8116,0.18784879,10933209.89,36736.08,953710292.08
2057,5.6318,1.6252,13.8097,0.18787935,10930400.65,36724.98,953745017.06
2058,5.6345,1.6250,13.8078,0.18790991,10927597.42,36713.88,953779730.93
2059,5.6372,1.6248,13.8058,0.18794048,10924800.20,36702.78,953814433.71
2060,5.6400,1.6246,13.8039,0.18797106,10922008.97,36691.68,953849125.39
2061,5.6427,1.6243,13.8019,0.18800164,10919223.73,36680.59,953883805.99
2062,5.6454,1.6241,13.8000,0.18803224,10916444.45,36669.51,953918475.49
2063,5.6482,1.6239,13.7981,0.18806283,10913671.13,36658.42,953953133.92
2064,5.6509,1.6236,13.7961,0.18809344,10910903.76,36647.34,953987781.26
2065,5.6537,1.6234,13.7942,0.18812405,10908142.32,36636.26,954022417.52
2066,5.6564,1.6232,13.7922,0.18815467,10905386.81,36625.19,954057042.71
2067,5.6591,1.6230,13.7903,0.18818530,10902637.21,36614.12,954091656.83
2068,5.6619,1.6227,13.7884,0.18821594,10899893.51,36603.06,954126259.89
2069,5.6646,1.6225,13.7864,0.18824658,10897155.70,36591.99,954160851.88
2070,5.6674,1.6223,13.7845,0.18827723,10894423.77,36580.93,954195432.82
2071,5.6701,1.6220,13.7826,0.18830788,10891697.70,36569.88,954230002.70
2072,5.6728,1.6218,13.7806,0.18833854,10888977.49,36558.83,954264561.53
2073,5.6756,1.6216,13.7787,0.18836921,10886263.12,36547.78,954299109.31
2074,5.6783,1.6214,13.7767,0.18839989,10883554.58,36536.74,954333646.04
2075,5.6810,1.6211,13.7748,0.18843057,10880851.86,36525.69,954368171.74
2076,5.6838,1.6209,13.7729,0.18846126,10878154.95,36514.66,954402686.39
2077,5.6865,1.6207,13.7709,0.18849196,10875463.84,36503.62,954437190.02
2078,5.6893,1.6205,13.7690,0.18852266,10872778.51,36492.59,954471682.61
2079,5.6920,1.6202,13.7671,0.18855338,10870098.96,36481.57,954506164.18
2080,5.6947,1.6200,13.7651,0.18858409,10867425.17,36470.54,954540634.72
2081,5.6975,1.6198,13.7632,0.18861482,10864757.13,36459.52,954575094.24
2082,5.7002,1.6195,13.7613,0.18864555,10862094.83,36448.51,954609542.75
2083,5.7029,1.6193,13.7593,0.18867629,10859438.27,36437.49,954643980.24
2084,5.7057,1.6191,13.7574,0.18870704,10856787.42,36426.49,954678406.73
2085,5.7084,1.6189,13.7555,0.18873779,10854142.28,36415.48,954712822.21
2086,5.7112,1.6186,13.7535,0.18876855,10851502.83,36404.48,954747226.69
2087,5.7139,1.6184,13.7516,0.18879931,10848869.07,36393.48,954781620.17
2088,5.7166,1.6182,13.7497,0.18883009,10846240.99,36382.49,954816002.66
2089,5.7194,1.6180,13.7477,0.18886087,10843618.56,36371.49,954850374.15
2090,5.7221,1.6177,13.7458,0.18889166,10841001.79,36360.51,954884734.66
2091,5.7248,1.6175,13.7439,0.18892245,10838390.66,36349.52,954919084.18
2092,5.7276,1.6173,13.7419,0.18895325,10835785.16,36338.54,954953422.72
2093,5.7303,1.6170,13.7400,0.18898406,10833185.28,36327.57,954987750.29
2094,5.7331,1.6168,13.7381,0.18901487,10830591.00,36316.59,955022066.88
2095,5.7358,1.6166,13.7361,0.18904570,10828002.32,36305.62,955056372.51
2096,5.7385,1.6164,13.7342,0.18907652,10825419.22,36294.66,955090667.16
